node,degree,neighbor_edges,possible_edges,closure_ratio,brokerage_score,entity_type,gender
"Cuguin
Had called her and her father witch",10,45,45,1.0,0.0,unknown,unknown
Bastien Phulpin de Dompierre,10,45,45,1.0,0.0,unknown,unknown
Margueritte femme de Vincent Delon,10,45,45,1.0,0.0,unknown,unknown
Jean Pieron de la Grandefosse,10,45,45,1.0,0.0,unknown,unknown
Vincent Henriat,10,45,45,1.0,0.0,unknown,unknown
Honorable Nicolas Demengeon tabellion de Docelles,10,45,45,1.0,0.0,unknown,unknown
Collate veuve Diez Colas Colin Peltre de Saint Dié,10,45,45,1.0,0.0,unknown,unknown
Claudon fils au Grand Colas de Vicq,7,21,21,1.0,0.0,unknown,unknown
Colas Claudon de Gondrexon,7,21,21,1.0,0.0,unknown,unknown
Jean Claude de Thiaville,7,21,21,1.0,0.0,unknown,unknown
Anthoine Jean Mareschal,7,21,21,1.0,0.0,unknown,unknown
Barbe Braconnier boulangiere de Raon,8,28,28,1.0,0.0,unknown,unknown
Nicolas Chartier,10,45,45,1.0,0.0,unknown,unknown
du Vic,3,3,3,1.0,0.0,unknown,unknown
Barbeline femme Jean de Deslingen,6,15,15,1.0,0.0,unknown,unknown
Mengeatte veuve Lienard Demenge Lienard,10,45,45,1.0,0.0,unknown,unknown
Nicolas Stegel,10,45,45,1.0,0.0,unknown,unknown
Mengin François,9,36,36,1.0,0.0,unknown,unknown
Alison femme Demenge Vincent,10,45,45,1.0,0.0,unknown,unknown
Mengeotte femme Vincent Yclon de Pajaille,10,45,45,1.0,0.0,unknown,unknown
Jean Colas Lienard de Sarrux,10,45,45,1.0,0.0,unknown,unknown
Anne femme Jacques Simon,10,45,45,1.0,0.0,unknown,unknown
Jennon femme Colas Moullat,10,45,45,1.0,0.0,unknown,unknown
Jeannotte fille Georgeot Cabled,10,45,45,1.0,0.0,unknown,unknown
Jean Taxerant,10,45,45,1.0,0.0,unknown,unknown
Claude Jehu,10,45,45,1.0,0.0,unknown,unknown
Claudette femme Nicolas Guerard du grand faulbourg de Raon,10,45,45,1.0,0.0,unknown,unknown
Barthelemin Husson de Moyenmoutier,10,45,45,1.0,0.0,unknown,unknown
Claudatte femme Anthoine du Prey,10,45,45,1.0,0.0,unknown,unknown
Estienne le grand Claude,10,45,45,1.0,0.0,unknown,unknown
Jean Tessainct,10,45,45,1.0,0.0,unknown,unknown
"Sabel femme Demenge Ganaire
Husbands had been to law over 'retraicte' of a plot ",10,45,45,1.0,0.0,unknown,unknown
Joseph Bouray,10,45,45,1.0,0.0,unknown,unknown
Claudatte femme Mongeon Virion,10,45,45,1.0,0.0,unknown,unknown
Conince doyen en la justice,10,45,45,1.0,0.0,unknown,unknown
Babellon femme Jean Bresson,10,45,45,1.0,0.0,unknown,unknown
Martin Tatay de la Warde de Saulcy,10,45,45,1.0,0.0,unknown,unknown
Nicole femme Lienard Remuald marchand de St Nicolas,10,45,45,1.0,0.0,unknown,unknown
Marguitte Mengeot,10,45,45,1.0,0.0,unknown,unknown
Marion fille feu Jean Henri,10,45,45,1.0,0.0,unknown,unknown
Jehennon femme Jean Didier Vagnier de Mazelay,10,45,45,1.0,0.0,unknown,unknown
Françoise femme Pierre Bonnet,10,45,45,1.0,0.0,unknown,unknown
Odille femme Demenge Barbonnille le jeune,10,45,45,1.0,0.0,unknown,unknown
Marguitte femme Bertremin Flandrey,10,45,45,1.0,0.0,unknown,unknown
Estienne Schwab,10,45,45,1.0,0.0,unknown,unknown
Catherine femme a Demenge Valtin de la Chapelle,10,45,45,1.0,0.0,unknown,unknown
Jehennon fille Claudon Agathe de la Grandefosse,10,45,45,1.0,0.0,unknown,unknown
Marie veuve Jacot Colas,10,45,45,1.0,0.0,unknown,unknown
Demenge Pretemol de Dompierre,10,45,45,1.0,0.0,unknown,unknown
Michiel Diey,10,45,45,1.0,0.0,unknown,unknown
Marie femme Jean Baccon,10,45,45,1.0,0.0,unknown,unknown
Jean Arnoulx,10,45,45,1.0,0.0,unknown,unknown
Zabel femme Claudon Ozenatte,10,45,45,1.0,0.0,unknown,unknown
Cury Jacot Michel de Seuch,10,45,45,1.0,0.0,unknown,unknown
Claude Colin Mengeon de Fouchifol,10,45,45,1.0,0.0,unknown,unknown
Demenge Ban de St Nicolas,9,36,36,1.0,0.0,unknown,unknown
Margueritte femme Charles Conninc,10,45,45,1.0,0.0,unknown,unknown
Jennon veuve Colas Thiery,10,45,45,1.0,0.0,unknown,unknown
Mengin Francois,3,3,3,1.0,0.0,unknown,unknown
Michiel Beze Michel,9,36,36,1.0,0.0,unknown,unknown
Jehenne femme a Dieudonne Jean Laurent d'Entre-deux-Eaux,10,45,45,1.0,0.0,unknown,unknown
Henry Bergier le Jeune du Vieulx Marché,9,36,36,1.0,0.0,unknown,unknown
Gabriel Mercier of same,5,10,10,1.0,0.0,unknown,unknown
Nicolas Mairote de Docelles,10,45,45,1.0,0.0,unknown,unknown
Jean Didier Babey,10,45,45,1.0,0.0,unknown,unknown
B 8673 no 1; witch 152,3,3,3,1.0,0.0,unknown,unknown
Claudatte femme Fleurant de Delaleaue de Sachemont,10,45,45,1.0,0.0,unknown,unknown
Magdalaine servante au Sr curé de Ste Margarée,10,45,45,1.0,0.0,unknown,unknown
Hilaire fils George Cabled,10,45,45,1.0,0.0,unknown,unknown
Claudon Hardier,4,6,6,1.0,0.0,unknown,unknown
Anne femme Claude Jean Clerc,10,45,45,1.0,0.0,unknown,unknown
Marguitte femme Colas Demenge Anthoine,6,15,15,1.0,0.0,unknown,unknown
"Missing - damaged
(11) Colin Pierron",10,45,45,1.0,0.0,unknown,unknown
Didier Grand Colin d'Entre-deux-Eaux,10,45,45,1.0,0.0,unknown,unknown
"? (damage)
Her late husband had been going as soldier for duke 3 years earlier",10,45,45,1.0,0.0,unknown,unknown
"Michiel Ratonge
Witch 191",6,15,15,1.0,0.0,unknown,unknown
Demenge Picard,7,21,21,1.0,0.0,unknown,unknown
Isabeau femme du precedent,10,45,45,1.0,0.0,unknown,unknown
Claudon Hermemant alias Massenal mulnier au Vivier,10,45,45,1.0,0.0,unknown,unknown
Jacotte femme Georgeon Jacot Simon,10,45,45,1.0,0.0,unknown,unknown
Wirych Grand Jean,10,45,45,1.0,0.0,unknown,unknown
Catherine femme Nicolas Moullot de la Vacherie,10,45,45,1.0,0.0,unknown,unknown
Marx le Clerc bourgeois de Ste Marie,10,45,45,1.0,0.0,unknown,unknown
Dieudonnée femme Pierre Chrestien,10,45,45,1.0,0.0,unknown,unknown
Claudatte femme Aulbry Austett de Reillon,10,45,45,1.0,0.0,unknown,unknown
Franceoise femme Jacques Rozel de Ste Marie,10,45,45,1.0,0.0,unknown,unknown
Anthoine Demenge Anthoine d'Aidoile,10,45,45,1.0,0.0,unknown,unknown
Marguitte vefue Jean Morel de La Bolle,10,45,45,1.0,0.0,unknown,unknown
Clemence femme du precedent,10,45,45,1.0,0.0,unknown,unknown
Demenge Maguison,10,45,45,1.0,0.0,unknown,unknown
Demenge Maire couroyeur de Raon,10,45,45,1.0,0.0,unknown,unknown
Claude Coinat jeune fils,9,36,36,1.0,0.0,unknown,unknown
"B 8535 no 3; witch 135, Zabel femme Olry Go de Rozieres",5,10,10,1.0,0.0,unknown,unknown
Jacquat Frouart de la Neuveville,9,36,36,1.0,0.0,unknown,unknown
Nicolas Arnould Raon de Seuch,10,45,45,1.0,0.0,unknown,unknown
Landry Jehennel,10,45,45,1.0,0.0,unknown,unknown
Bablon femme Jean Mathieu de Moyenmoustier,10,45,45,1.0,0.0,unknown,unknown
Mengeatte veuve Jean George le Jeune de Robache,10,45,45,1.0,0.0,unknown,unknown
Marguitte veuve Claudon Estienne,10,45,45,1.0,0.0,unknown,unknown
Colas Jean Mengenot,10,45,45,1.0,0.0,unknown,unknown
Jean Robert de Girecourt,10,45,45,1.0,0.0,unknown,unknown
Colas Parisat,10,45,45,1.0,0.0,unknown,unknown
Jehannon veuve Francois Rozieres de St Nicolas,10,45,45,1.0,0.0,unknown,unknown
"?
Long reputation
(4) Jean Claudel de Girompaire",10,45,45,1.0,0.0,unknown,unknown
"Jennon veuve Jean Claude Willaume
Similar deposition.
(3) Jennon femme Nicolas G",10,45,45,1.0,0.0,unknown,unknown
"B 2583 no 1; witch 015, Chretienne fille Jean Parmentier de l'Estraye",5,10,10,1.0,0.0,unknown,unknown
Moritz Manouvrier,10,45,45,1.0,0.0,unknown,unknown
Chrestien Brabant,10,45,45,1.0,0.0,unknown,unknown
Claudatte femme de Laurence Thoussain de Rugney,8,28,28,1.0,0.0,unknown,unknown
Benay Grand Didier de Lubine,8,28,28,1.0,0.0,unknown,unknown
Girard Jean Girard,10,45,45,1.0,0.0,unknown,unknown
"B 7137 no 1; witch 115, Jennon Villemin dite la Gargantine, de Villoncourt",10,45,45,1.0,0.0,unknown,unknown
Bastien Colas George de Sachemont,5,10,10,1.0,0.0,unknown,unknown
Nicolas Toural marchand,9,36,36,1.0,0.0,unknown,unknown
Mongeatte femme Idoult Janet,10,45,45,1.0,0.0,unknown,unknown
Demenge Biernon de Dompierre,10,45,45,1.0,0.0,unknown,unknown
Mengeotte femme Jean Forgeot,9,36,36,1.0,0.0,unknown,unknown
Alison femme à Nicolas Thieriat,10,45,45,1.0,0.0,unknown,unknown
Jean Colas Voignier,7,21,21,1.0,0.0,unknown,unknown
Hans le petit Benet,9,36,36,1.0,0.0,unknown,unknown
"Claudotte femme Laurent Mathiot
3 years earlier had refused to lend her some sal",5,10,10,1.0,0.0,unknown,unknown
Jean Jeandel,9,36,36,1.0,0.0,unknown,unknown
Didier Ferry hostelain,10,45,45,1.0,0.0,unknown,unknown
Jean Colas Lyenard,10,45,45,1.0,0.0,unknown,unknown
Marguitte veuve Colas Francois,10,45,45,1.0,0.0,unknown,unknown
Michiel gendre Curien Charpentier,10,45,45,1.0,0.0,unknown,unknown
? Toussainct,10,45,45,1.0,0.0,unknown,unknown
Georgeon Demenge Babel,9,36,36,1.0,0.0,unknown,unknown
George Rosselat de Moriviller,10,45,45,1.0,0.0,unknown,unknown
Colas Demenge Colas Noel de Xainfain,9,36,36,1.0,0.0,unknown,unknown
Richard Gontiere le jeune,10,45,45,1.0,0.0,unknown,unknown
Dieudonné Demenge Gerard,10,45,45,1.0,0.0,unknown,unknown
Clemence femme Colas Viriat,10,45,45,1.0,0.0,unknown,unknown
Magdellaine femme Ferry le Charpentier,9,36,36,1.0,0.0,unknown,unknown
"Witch 279; B 8715 no 2, Epnon veuve Jean Charbonatte, de Sachemont",5,10,10,1.0,0.0,unknown,unknown
Thiriot le Duc de Brouvelieures,10,45,45,1.0,0.0,unknown,unknown
Barbe Chouquant veuve Nicolas Rieuval,10,45,45,1.0,0.0,unknown,unknown
Margueritte femme Didier Ottenat couroyeur de St Nicolas,10,45,45,1.0,0.0,unknown,unknown
Polnie femme George Bademenil drappier de Saint Dié,10,45,45,1.0,0.0,unknown,unknown
Jean Martin le vieux,10,45,45,1.0,0.0,unknown,unknown
Jennon veuve Demenge Vannier,10,45,45,1.0,0.0,unknown,unknown
Demenge Perey jeune fils de Champegnoult,7,21,21,1.0,0.0,unknown,unknown
Catherine femme a Mengeon Meschat,10,45,45,1.0,0.0,unknown,unknown
Marguitte femme Colin Choppat,9,36,36,1.0,0.0,unknown,unknown
Barbe veuve Demenge Surien de Moyenmoutier,10,45,45,1.0,0.0,unknown,unknown
Le maire Claude le Bailly de Sainte Margaree,10,45,45,1.0,0.0,unknown,unknown
Mariotte femme Gergonne Mengin,10,45,45,1.0,0.0,unknown,unknown
Jennon veuve Ydoulx Grand Didier,10,45,45,1.0,0.0,unknown,unknown
Chrestienne femme a Nicolas Hachon de Reillon,10,45,45,1.0,0.0,unknown,unknown
Chrestien le Clerc,10,45,45,1.0,0.0,unknown,unknown
Mengeon Bandesapt du Mesnil,10,45,45,1.0,0.0,unknown,unknown
Mongeatte femme Demenge Malfort,10,45,45,1.0,0.0,unknown,unknown
Jennon fille de feu la Grande Marye,10,45,45,1.0,0.0,unknown,unknown
Barbe femme Jean des Prez,10,45,45,1.0,0.0,unknown,unknown
Loudevic Thoussainct,9,36,36,1.0,0.0,unknown,unknown
Jean Renesson Vigenberg de Condé,10,45,45,1.0,0.0,unknown,unknown
Barbelline femme Nicolas Meon le viel de St Nicolas,9,36,36,1.0,0.0,unknown,unknown
Mengeatte femme Nicolas Humbert de Mazelay,10,45,45,1.0,0.0,unknown,unknown
Jean Pierrat du Viel Marché,10,45,45,1.0,0.0,unknown,unknown
Honn homme Panchras Vienot,10,45,45,1.0,0.0,unknown,unknown
"B 5312 no 2; Witch 092, Catherine veuve Jean Lhuillier de Maizieres, demeurant à",7,21,21,1.0,0.0,unknown,unknown
Dyon femme Jean Vosgien,10,45,45,1.0,0.0,unknown,unknown
Francois Riesselin des Petites Rosieres,9,36,36,1.0,0.0,unknown,unknown
Nicolle femme au precedent,9,36,36,1.0,0.0,unknown,unknown
Babillon femme Claude Malfort de Raon,10,45,45,1.0,0.0,unknown,unknown
Jehenne femme Estienne Dirant,6,15,15,1.0,0.0,unknown,unknown
Marion veuve de Jacot Estiennon Petit Demenge de Seuch,10,45,45,1.0,0.0,unknown,unknown
"B 8535 no 5; witch 137, Margueritte veuve Claudon Forget de Rozieres",7,21,21,1.0,0.0,unknown,unknown
Georgeatte femme Didier Claude Phle de Mouriviller,10,45,45,1.0,0.0,unknown,unknown
Claude Mabrey de Develine,10,45,45,1.0,0.0,unknown,unknown
Mengeotte femme Colas Rolat,10,45,45,1.0,0.0,unknown,unknown
Catherine femme Jean Grand George de Pajaille,10,45,45,1.0,0.0,unknown,unknown
Parisot Cugnin de Charmes,10,45,45,1.0,0.0,unknown,unknown
Colas Demenge le petit Nicolas,10,45,45,1.0,0.0,unknown,unknown
Jean Gerard d’Entre-deux-Eaux,10,45,45,1.0,0.0,unknown,unknown
Claudatte femme Claudel Jean Aulbert de Mazelay,10,45,45,1.0,0.0,unknown,unknown
Valentin Colas Parisat,10,45,45,1.0,0.0,unknown,unknown
Bastienne femme à Germain Soyer tailleur d'habits de Charmes,10,45,45,1.0,0.0,unknown,unknown
Barthelemin Mansuin,10,45,45,1.0,0.0,unknown,unknown
Mengeotte femme Bastien Drouin de Raon,9,36,36,1.0,0.0,unknown,unknown
Mre Jean Guy chirurgien,10,45,45,1.0,0.0,unknown,unknown
Mengette femme Christman (at wars in Low Countries),7,21,21,1.0,0.0,unknown,unknown
Zabillon veuve Didier de Dompierre,10,45,45,1.0,0.0,unknown,unknown
Barbe femme Isaac Farré,4,6,6,1.0,0.0,unknown,unknown
Alizon veuve Claudon Durand,10,45,45,1.0,0.0,unknown,unknown
Nicolas Jean Henry,10,45,45,1.0,0.0,unknown,unknown
Claude Magister laboureur,3,3,3,1.0,0.0,unknown,unknown
"B 8535 no 4; witch 136, Mengin Lamourou paistre de Rozieres",9,36,36,1.0,0.0,unknown,unknown
Alix veuve Idoul Odniat,10,45,45,1.0,0.0,unknown,unknown
Georgeatte femme Jean Hardier du Viel Marché,9,36,36,1.0,0.0,unknown,unknown
Annon femme Adam de Mouney,10,45,45,1.0,0.0,unknown,unknown
Ban-le-Duc de Clefcy,3,3,3,1.0,0.0,unknown,unknown
Isabel femme Mengin Wiriot,10,45,45,1.0,0.0,unknown,unknown
Le maire Jean Lyenard de Mouriviller,10,45,45,1.0,0.0,unknown,unknown
Zabey femme Jean du Bois de Reillon,9,36,36,1.0,0.0,unknown,unknown
Jennon veuve Claudon Jean Meline du Souche de Clemecey,9,36,36,1.0,0.0,unknown,unknown
Anne femme à Remy Paris boulenger de Charmes,10,45,45,1.0,0.0,unknown,unknown
"Demenge Ganat
Repeated wife's deposition. Added that she had said to his childre",10,45,45,1.0,0.0,unknown,unknown
Jehennon femme Jean du Biehay,10,45,45,1.0,0.0,unknown,unknown
Nicolas Grand Simon,10,45,45,1.0,0.0,unknown,unknown
Catherine veuve Jean Aulbert de Remeymont,10,45,45,1.0,0.0,unknown,unknown
Honn homme Colin Jean Clement du Paire,10,45,45,1.0,0.0,unknown,unknown
Marie femme Moritz manouvrier,10,45,45,1.0,0.0,unknown,unknown
Epurot Mulot le viel,10,45,45,1.0,0.0,unknown,unknown
George le Remendeur bourgeois de Ste Croix,10,45,45,1.0,0.0,unknown,unknown
Jenon femme Jean Denys,10,45,45,1.0,0.0,unknown,unknown
witch 003,3,3,3,1.0,0.0,unknown,unknown
Beniste femme Marthiolle François marchant,10,45,45,1.0,0.0,unknown,unknown
Claudon Demenge Anthoine le jeune,10,45,45,1.0,0.0,unknown,unknown
Idatte femme Claude Didier Aulbry du Mesnil,10,45,45,1.0,0.0,unknown,unknown
Estienne Chastelet dit Larchier,10,45,45,1.0,0.0,unknown,unknown
Margueritte femme Claudon Forgeat de la Neufville,10,45,45,1.0,0.0,unknown,unknown
Demenge Colas Jacquemin,10,45,45,1.0,0.0,unknown,unknown
Mengeatte femme Demenge Mourel,10,45,45,1.0,0.0,unknown,unknown
"B 8682 no 9; witch 187, Claudatte femme Jean Parmentier, de Ste Marguerite",5,10,10,1.0,0.0,unknown,unknown
Didielle femme Colas Claude Girard de Brehimont,10,45,45,1.0,0.0,unknown,unknown
Jacat Doron d'Aidoile,10,45,45,1.0,0.0,unknown,unknown
Mengeon Grand Didier alias Vennegney,10,45,45,1.0,0.0,unknown,unknown
Marguitte femme Jean de Boullain,10,45,45,1.0,0.0,unknown,unknown
Benite femme Mengeon Henriat,10,45,45,1.0,0.0,unknown,unknown
Jean Voiry de Brouvelieures,10,45,45,1.0,0.0,unknown,unknown
Benicte femme Fiacre Vincent de Ste Marie,10,45,45,1.0,0.0,unknown,unknown
de Bettoncourt,3,3,3,1.0,0.0,unknown,unknown
Chrestienne fille feu Demenge Collenot,5,10,10,1.0,0.0,unknown,unknown
Marie femme Remy Valdeliepvre de Mazelay,10,45,45,1.0,0.0,unknown,unknown
Demenge Grand Colas,10,45,45,1.0,0.0,unknown,unknown
Jean Demenge dit Cuysenier,8,28,28,1.0,0.0,unknown,unknown
Nicole femme Nicolas Cordier l'huillier,10,45,45,1.0,0.0,unknown,unknown
Claudon fils Anthoine grand Claude de Brouvelieures,10,45,45,1.0,0.0,unknown,unknown
Chrestofle Thirion,10,45,45,1.0,0.0,unknown,unknown
Colas Girard,6,15,15,1.0,0.0,unknown,unknown
Babelon veuve Phelippe Jean,10,45,45,1.0,0.0,unknown,unknown
Didier Connot,10,45,45,1.0,0.0,unknown,unknown
Jehenne Joly femme Nicolas Fanelin,6,15,15,1.0,0.0,unknown,unknown
Jehan Valtin,10,45,45,1.0,0.0,unknown,unknown
veuve Didier Sotterel,3,3,3,1.0,0.0,unknown,unknown
Noel fils de la precedente,7,21,21,1.0,0.0,unknown,unknown
Colatte femme Colas Bertrand,3,3,3,1.0,0.0,unknown,unknown
marchal,3,3,3,1.0,0.0,unknown,unknown
Dieudonnee femme Thoussainct Jalley de Mazelay,10,45,45,1.0,0.0,unknown,unknown
Dieudonne veuve Colas Pairson du Vivier,9,36,36,1.0,0.0,unknown,unknown
Claudon Jean Claude de Moyemont,10,45,45,1.0,0.0,unknown,unknown
Demenge Gouhier,9,36,36,1.0,0.0,unknown,unknown
Claus Arnolt,10,45,45,1.0,0.0,unknown,unknown
Jean Musnier,10,45,45,1.0,0.0,unknown,unknown
Jennon femme Jean Doridant,10,45,45,1.0,0.0,unknown,unknown
Beniste femme Mengeon Henryat,10,45,45,1.0,0.0,unknown,unknown
Margueritte femme Courard Bergier,10,45,45,1.0,0.0,unknown,unknown
Demenge Aulbry,10,45,45,1.0,0.0,unknown,unknown
Marguitte femme Vincent Bandesapt de Pajaille,10,45,45,1.0,0.0,unknown,unknown
Jacques Bastien cuysenier,10,45,45,1.0,0.0,unknown,unknown
Balthazar la Hyre,6,15,15,1.0,0.0,unknown,unknown
Nicolas Chastey,10,45,45,1.0,0.0,unknown,unknown
Georgeatte veuve Claudon Henry de Pajaille,10,45,45,1.0,0.0,unknown,unknown
Jannon femme Demenge Simon du Mesnil,10,45,45,1.0,0.0,unknown,unknown
Magdelaine fille feu Florentin Pernot (surnomme Visage d'Ange),6,15,15,1.0,0.0,unknown,unknown
Dieudonné Stennenat,10,45,45,1.0,0.0,unknown,unknown
Villermin l'Huillier de St Nicolas,10,45,45,1.0,0.0,unknown,unknown
Jean Laurent le jeune,10,45,45,1.0,0.0,unknown,unknown
Claude Trexon,10,45,45,1.0,0.0,unknown,unknown
Didier Jacques,10,45,45,1.0,0.0,unknown,unknown
alias des Feignes,3,3,3,1.0,0.0,unknown,unknown
Plaisance femme Thoussainct Waultrin,10,45,45,1.0,0.0,unknown,unknown
Colas Henriot du Fain,10,45,45,1.0,0.0,unknown,unknown
Mengeon Maire Aulbry de Labarde de Saulcy,10,45,45,1.0,0.0,unknown,unknown
Collatte veuve de Jean Claudon Jean Meline de La Pelliere,9,36,36,1.0,0.0,unknown,unknown
Jennon femme Demenge Gros Demenge,10,45,45,1.0,0.0,unknown,unknown
"Witch 157: B8677 no 3, Barbelline femme Jean Girardin de Bonipaire",3,3,3,1.0,0.0,unknown,unknown
Francoise la Roche veuve de Nicolas Gaillot d'Essegney,10,45,45,1.0,0.0,unknown,unknown
Claudon fils Francoise Pieresson,9,36,36,1.0,0.0,unknown,unknown
Marguitte femme à Parisot Bertremin du Paire,10,45,45,1.0,0.0,unknown,unknown
Marion femme Colas Jean Lienard,10,45,45,1.0,0.0,unknown,unknown
Didier Malenser de Rozieres,9,36,36,1.0,0.0,unknown,unknown
Austien le Maire laboureur,9,36,36,1.0,0.0,unknown,unknown
Claude Cloppestein bouchier de Marsal,9,36,36,1.0,0.0,unknown,unknown
Claudatte femme de Didier Borion,10,45,45,1.0,0.0,unknown,unknown
Mariatte femme Jean Girardin de la Vacherie,10,45,45,1.0,0.0,unknown,unknown
Marguerite Jeune,10,45,45,1.0,0.0,unknown,unknown
Didier Galland de Moriviller,10,45,45,1.0,0.0,unknown,unknown
Izabel veuve Didier Barizien,10,45,45,1.0,0.0,unknown,unknown
Paul Jenin,10,45,45,1.0,0.0,unknown,unknown
Catherine femme Demenge Chevallier de Rozieres,7,21,21,1.0,0.0,unknown,unknown
Jehennon veuve Claudon Roze de la Rochatte,10,45,45,1.0,0.0,unknown,unknown
B 8979 no 5; witch 328,3,3,3,1.0,0.0,unknown,unknown
Mongeon Grand Ferry,10,45,45,1.0,0.0,unknown,unknown
Demenge Barbonnille le vieux,10,45,45,1.0,0.0,unknown,unknown
Zabey femme Remy Grand Demenge,10,45,45,1.0,0.0,unknown,unknown
Simon Duxel le jeune boulangier de St Nicolas,10,45,45,1.0,0.0,unknown,unknown
Jean Mengin de La Bolle,10,45,45,1.0,0.0,unknown,unknown
Claudette veuve Demenge le Marchal de Combrimont,7,21,21,1.0,0.0,unknown,unknown
Claudon des Clochettes,10,45,45,1.0,0.0,unknown,unknown
Catherine fille de Claudon Mihiel,10,45,45,1.0,0.0,unknown,unknown
Jean Thouvelin de Docelles,10,45,45,1.0,0.0,unknown,unknown
Mre Germain Haut Germain,10,45,45,1.0,0.0,unknown,unknown
Jennon femme Jean Rolbey de l'Hoste du Bois,9,36,36,1.0,0.0,unknown,unknown
Gergonne Guenaire,10,45,45,1.0,0.0,unknown,unknown
Didielle femme du precedent,5,10,10,1.0,0.0,unknown,unknown
Jean Collusse demeurant a Ranfaing,10,45,45,1.0,0.0,unknown,unknown
Honnble Gabriel Mercier,4,6,6,1.0,0.0,unknown,unknown
Sebille fille de feu Harmant Aulbry de Charmes,5,10,10,1.0,0.0,unknown,unknown
Idatte veuve de Didier Gregy de Rugney,8,28,28,1.0,0.0,unknown,unknown
Francois Naville paistre des menues bestes de Condé,10,45,45,1.0,0.0,unknown,unknown
"B 3323 no 5; witch 029, Mathieu Margeron de Leintrey",7,21,21,1.0,0.0,unknown,unknown
Jean Thiebauld Michiel de Quebrux,6,15,15,1.0,0.0,unknown,unknown
Peirecte Maillart,4,6,6,1.0,0.0,unknown,unknown
Barbeline veuve Demenge Henriot,10,45,45,1.0,0.0,unknown,unknown
Jehan Simon,10,45,45,1.0,0.0,unknown,unknown
Claudot Henry,10,45,45,1.0,0.0,unknown,unknown
François Pelletier le jeune,10,45,45,1.0,0.0,unknown,unknown
Jennon femme Jean Diez,10,45,45,1.0,0.0,unknown,unknown
Pierrot Poullet sergent,9,36,36,1.0,0.0,unknown,unknown
Cretaille Estienne manouvrier,9,36,36,1.0,0.0,unknown,unknown
Marguitte femme Didier Seigaire,10,45,45,1.0,0.0,unknown,unknown
"B 8707 no 7; witch 259, Jean Seigaire de Nompatelize",7,21,21,1.0,0.0,unknown,unknown
"B 3327 no 3; witch 039, Margueritte Francois, veuve Dieudonné du Banc de Reillon",9,36,36,1.0,0.0,unknown,unknown
Le maire Conradt,10,45,45,1.0,0.0,unknown,unknown
Doctor Nickel,10,45,45,1.0,0.0,unknown,unknown
Nicolas Claudon Lamblat,8,28,28,1.0,0.0,unknown,unknown
Demenge Grand Prey maire,10,45,45,1.0,0.0,unknown,unknown
Bastienne veuve Claude Charton,10,45,45,1.0,0.0,unknown,unknown
Jennon femme Jean Mongeot de Domjevin,10,45,45,1.0,0.0,unknown,unknown
Nicolas Mariotte,10,45,45,1.0,0.0,unknown,unknown
de Lubine,3,3,3,1.0,0.0,unknown,unknown
Lienard Demenge Lienard,10,45,45,1.0,0.0,unknown,unknown
Mengeotte femme Demenge Fournier,10,45,45,1.0,0.0,unknown,unknown
Jean Guenaye de Rougiville,9,36,36,1.0,0.0,unknown,unknown
Jacquey Mandray,10,45,45,1.0,0.0,unknown,unknown
"B 8979 no 2; witch 325, Alizon Chardot, veuve Claudin Clement, drappier de St",6,15,15,1.0,0.0,unknown,unknown
Francois Adam,9,36,36,1.0,0.0,unknown,unknown
Jean Barthe,10,45,45,1.0,0.0,unknown,unknown
